idColar,acelerometroEixoX,acelerometroEixoY,acelerometroEixoZ,magnetometroEixoX,magnetometroEixoY,magnetometroEixoZ,giroscopioEixoX,giroscopioEixoY,giroscopioEixoZ,horario,data,velocidadeDeslocamento,comportamento
C3,1257,7826,-11495,-760,-104,-1185,3018,3548,-646,142241.798,270615,000.0,Pastando
C3,1989,11235,-11470,-52,-245,-1150,1520,1866,708,142243.798,270615,000.0,Pastando
C3,-1544,9994,-12221,-656,-370,-1089,2080,1202,-2677,142245.798,270615,000.0,Pastando
C3,-887,10552,-13939,-1130,-314,-967,2645,1135,-627,142307.798,270615,000.0,Pastando
C3,-180,8417,-12249,-984,-275,-1037,1540,-263,-638,142309.798,270615,000.0,Pastando
C3,-1251,12139,-10990,-1186,-268,-927,1819,-2272,1477,142311.798,270615,000.0,Pastando
C3,-117,7285,-8846,-477,1466,459,2196,6011,2164,142621.798,270615,000.0,Pastando
C3,-655,8060,-13618,-1340,1158,274,2858,-3744,-4024,142623.798,270615,000.0,Pastando
C3,-314,7723,-15097,-1267,1188,35,-263,3831,-4854,142625.798,270615,000.0,Pastando
C3,-4582,17539,-8239,580,464,-825,-2418,347,-3905,142738.798,270615,000.0,Pastando
C3,-207,10559,-10618,724,1027,-7,-333,2459,-1770,142740.798,270615,000.0,Pastando
C3,-5865,8812,-10551,653,998,-256,-1410,3115,-4959,142742.798,270615,000.0,Pastando
C3,-3040,13989,-10214,675,923,-366,686,4615,-10,142744.798,270615,000.0,Pastando
C3,-2741,12565,-12305,-1284,1121,421,861,-1856,-2593,143201.798,270615,000.0,Pastando
C3,-4699,6773,-11406,-1212,1233,299,816,-1335,796,143203.798,270615,000.0,Pastando
C3,-10234,8684,-15158,-1167,1229,513,-1024,1782,1747,143205.798,270615,000.0,Pastando
C3,902,11316,-11409,-1633,238,-454,5972,1008,1303,143401.798,270615,000.0,Pastando
C3,4746,5477,-6023,-1519,-360,-450,-721,6027,-7242,143403.798,270615,000.0,Pastando
C3,1841,12769,-8815,-1231,-333,-784,1781,7394,-1101,143405.798,270615,000.0,Pastando
C3,-2899,5112,-8903,533,963,-515,-3044,8305,-4372,143732.798,270615,000.0,Pastando
C3,-7411,8959,-11207,677,1024,-126,-1391,-807,-1204,143734.798,270615,000.0,Pastando
C3,4254,11485,-9259,770,891,313,-1640,-1290,1880,143736.798,270615,000.0,Pastando
C3,6981,10613,-9969,592,-272,-707,4206,2319,2037,143738.798,270615,002.5,Pastando
C3,1122,12566,-8152,-606,-433,-1067,-2640,623,1714,143806.798,270615,002.0,Andando
C3,-4301,10567,-10060,-537,-365,-1124,1190,1358,-5163,143812.798,270615,000.0,Andando
C3,2966,5937,-15138,-655,-410,-1083,3543,-2299,-3416,143814.798,270615,000.0,Andando
C3,-2860,14151,-9947,-1033,-294,-982,996,2596,153,143816.798,270615,000.0,Andando
C3,-59,6920,-8470,-731,-169,-1151,4894,7449,-1531,143818.798,270615,000.0,Andando
C3,1900,6885,-9239,0,-402,-1015,1235,-4063,4704,143820.798,270615,000.0,Andando
C3,701,11964,-8514,-317,-372,-1108,-1828,689,1467,143824.798,270615,000.0,Pastando
C3,3732,12106,-11058,-871,-246,-1079,1709,-3958,3331,143826.798,270615,000.0,Pastando
C3,2760,8552,-9506,512,-415,-684,303,-602,-1015,143922.799,270615,003.3,Andando
C3,2444,7354,-9439,510,-396,-691,1338,6375,-6267,143924.799,270615,002.9,Andando
C3,3811,8959,-10657,-88,-419,-1061,367,2148,66,143930.799,270615,000.0,EmPe
C3,3429,8830,-12172,415,-435,-753,941,4231,-4645,144232.799,270615,000.0,EmPe
C3,6820,8728,-11413,629,-391,-557,1397,-833,3436,144239.799,270615,000.0,EmPe
C3,4278,7680,-11945,-772,-357,-1048,-1658,-2442,5341,144241.799,270615,000.0,EmPe
C3,1515,6426,-13579,-325,-616,-993,4555,-2036,-3869,144245.799,270615,000.0,EmPe
C3,2859,10223,-10863,-1109,105,-1060,2416,6550,-6965,144543.799,270615,000.0,EmPe
C3,5687,9628,-10522,826,-119,-355,401,727,-71,144548.799,270615,000.0,EmPe
C3,5006,9240,-10359,837,-140,-362,782,-1233,2346,144550.799,270615,000.0,EmPe
C3,5195,7864,-11186,-1020,-64,-1087,-1397,-605,2291,144552.799,270615,000.0,EmPe
C3,-51,8782,-11357,-634,-476,-1060,-250,6067,-9476,144604.799,270615,003.1,Andando
C3,4050,12678,-13999,-224,-524,-1015,-2041,1118,912,144608.799,270615,002.9,Andando
C3,2948,5682,-8406,-962,-232,-1072,4133,-627,4228,144612.799,270615,002.0,Andando
C3,1847,10683,-10439,-789,-206,-1138,2528,-31,-925,144614.799,270615,003.0,Andando
C3,-2233,9342,-12194,-1284,-218,-860,41,-6290,-221,144616.799,270615,000.0,Pastando
C3,-482,11876,-10654,-1577,70,-564,-578,1604,399,144618.799,270615,000.0,Pastando
C3,770,10308,-11110,-1545,222,-611,522,4033,1903,144620.799,270615,000.0,Pastando
C3,2045,6939,-12515,-1277,-200,-894,2214,2422,1081,144622.799,270615,000.0,Pastando
C3,-6522,12449,-9934,-916,-377,-1029,-2821,-610,-3729,145002.799,270615,000.0,Pastando
C3,-6930,10605,-12375,-336,-452,-1089,5336,-7915,-516,145004.799,270615,001.9,Pastando
C3,-4419,10142,-11179,-1004,-344,-962,76,773,-690,145006.799,270615,000.0,Pastando
C3,-2564,12188,-9298,-1724,143,-190,2031,3887,-3690,145008.799,270615,000.0,Pastando
C3,-1419,13870,-8816,-1408,70,-824,-8099,6307,-4477,145010.799,270615,000.0,Pastando
C3,210,12739,-10498,-799,-367,-1074,-6179,1647,-72,145012.799,270615,000.0,Pastando
C3,715,10041,-16173,-1428,-24,-703,2653,-3129,7036,145014.799,270615,000.0,Pastando
C3,-621,9269,-13917,-1610,140,-528,216,-1671,1303,145049.799,270615,000.0,Pastando
C3,1050,8848,-11736,-1664,359,-361,-454,1121,-1187,145051.799,270615,000.0,Pastando
C3,-142,12599,-11721,-1526,883,-54,-3303,-8935,6010,145545.799,270615,000.0,Pastando
C3,-8840,16758,-11689,-1014,1296,599,-419,-1283,-7930,145547.799,270615,000.0,Pastando
C3,-3996,10113,-11328,-931,1318,625,1720,-3590,1841,145549.799,270615,000.0,Pastando
C3,-781,8798,-12711,-1437,983,411,-2644,8413,1998,145551.799,270615,000.0,Pastando
C3,-2933,10728,-17767,702,1001,-16,4261,413,-931,150120.800,270615,000.0,Pastando
C3,-5391,9794,-12178,-845,1400,371,-499,938,-211,150122.800,270615,000.0,Pastando
C3,673,4586,-12966,-1439,493,-640,3257,8328,-6780,150124.800,270615,002.1,Pastando
C3,1222,10271,-10480,726,921,-121,3445,-4441,3588,150409.800,270615,000.0,Pastando
C3,2837,8106,-11542,852,534,-290,496,7743,-5384,150411.800,270615,000.0,Pastando
C3,461,12690,-10727,875,699,-90,-755,2519,-4877,150413.800,270615,000.0,Pastando
C3,2478,8662,-10350,239,1362,141,13,10596,-7194,150553.800,270615,000.0,Pastando
C3,-6305,8775,-14764,331,1259,-262,-4781,-7866,4759,150555.800,270615,000.0,Pastando
C3,-699,10962,-11540,574,1063,-259,6048,8163,529,150557.800,270615,000.0,Pastando
C3,-20,9099,-11420,-635,1471,324,1350,5033,-5362,150559.800,270615,000.0,Pastando
C3,-2015,10301,-10232,-1230,1168,412,-3230,6435,-6291,150601.800,270615,000.0,Pastando
C3,-279,9195,-11925,533,-164,-837,-7097,8955,-1592,151057.800,270615,000.0,Pastando
C3,-512,15840,-13728,360,-244,-922,2928,4527,9040,151059.800,270615,000.0,Pastando
C3,3656,9296,-8849,719,-145,-615,-1565,-2689,-1386,151101.800,270615,000.0,Pastando
C3,-4115,12393,-13006,849,588,-301,2777,1201,-3771,151103.800,270615,000.0,Pastando
C3,-822,9049,-10391,-216,-399,-1086,-644,4062,-2354,162607.803,270615,000.0,Pastando
C3,1260,11535,-10838,6,-485,-968,-187,370,-7396,162611.803,270615,002.0,Pastando
C3,-4788,10541,-10259,240,-17,-1071,-463,-1099,3541,162613.803,270615,000.0,Pastando
C3,6945,6845,-14279,-165,-206,-1158,8040,-2097,5923,162658.803,270615,003.6,Andando
C3,-96,8438,-10688,-1534,32,-511,-326,2564,184,162715.803,270615,000.0,Pastando
C3,-45,10873,-12510,-1603,628,-179,-505,-718,2754,162717.803,270615,000.0,Pastando
C3,6945,9155,-10496,578,-431,-605,-846,-416,2595,162737.803,270615,000.0,EmPe
C3,6157,9570,-10354,422,-447,-719,104,967,27,162740.803,270615,000.0,EmPe
C3,5897,9251,-10780,158,-492,-909,-39,860,149,162743.803,270615,000.0,EmPe
C3,5795,9279,-10825,165,-501,-913,58,895,99,162746.803,270615,000.0,EmPe
C3,5891,8616,-10331,99,-508,-925,-171,-574,1743,162748.803,270615,000.0,EmPe
C3,-2634,11060,-12693,-1191,-137,-917,-5499,701,-776,162753.803,270615,000.0,Pastando
C3,428,12846,-8797,-1615,30,-482,2038,-594,1300,162756.803,270615,000.0,Pastando
C3,-2377,11062,-9450,-906,-310,-1038,-1941,-561,-910,162758.804,270615,000.0,Pastando
C3,6263,10261,-9495,667,-268,-555,598,1591,-829,163007.804,270615,000.0,EmPe
C3,6415,10490,-9201,774,-218,-378,-486,-539,1805,163010.804,270615,000.0,EmPe
C3,5931,9653,-10430,58,-542,-989,-1530,-814,2810,163012.804,270615,000.0,EmPe
C3,6556,9372,-10269,-267,-428,-1130,21,863,351,163014.804,270615,000.0,EmPe
C3,6720,9292,-10240,-336,-440,-1134,60,822,224,163016.804,270615,000.0,EmPe
C3,6268,10269,-9812,76,-431,-1018,604,4982,-4689,163018.804,270615,000.0,EmPe
C3,4608,9336,-11149,954,381,4,127,935,101,163033.804,270615,000.0,EmPe
C3,4029,8914,-11298,841,744,329,3672,3695,-4614,163035.804,270615,000.0,EmPe
C3,-1404,10326,-11180,-1584,727,-48,-263,-549,-554,163052.804,270615,000.0,Pastando
C3,1694,9832,-9407,-1582,565,-292,106,746,-1024,163055.804,270615,000.0,Pastando
C3,3163,10905,-12301,-415,1470,421,-312,-108,937,163058.804,270615,000.0,Pastando
C3,-2706,11373,-12430,-1580,566,-382,-2412,-2588,-2545,163118.804,270615,000.0,Pastando
C3,-10256,14737,873,-1134,-224,-927,-1480,-4457,9862,163120.804,270615,001.5,Pastando
C3,1121,9699,-11023,-1613,241,-482,3240,-1581,2797,163134.804,270615,000.0,Pastando
C3,283,8419,-10790,-1278,-125,-853,1189,-3676,-133,163136.804,270615,000.0,Pastando
C3,2730,4932,-7666,-1734,388,217,2871,4020,9156,163251.804,270615,000.0,Pastando
C3,-789,10121,-8636,-1639,201,-349,184,1755,-1327,163347.804,270615,000.0,Pastando
C3,650,11806,-13713,-1533,75,-591,-2046,921,-3834,163349.804,270615,000.0,Pastando
C3,-5297,9574,-12613,-848,-727,-785,-5602,-3191,-2945,163503.804,270615,000.0,Pastando
C3,-1468,8104,-12679,-469,-547,-990,1653,-2277,1164,163505.804,270615,000.0,Pastando
C3,-1989,13796,-9547,-972,-411,-952,2400,454,-90,163507.804,270615,000.0,Pastando
C3,-1971,15554,-10615,-1647,78,-381,2286,-881,-2833,163509.804,270615,000.0,Pastando
C3,-1130,9318,-14781,-1134,1265,205,-2545,783,-5383,163805.804,270615,000.0,Pastando
C3,5894,9519,-10617,-1243,499,-848,45,1057,161,163831.804,270615,000.0,EmPe
C3,5790,9687,-10483,-1283,535,-818,84,888,-74,163834.804,270615,000.0,EmPe
C3,5851,9549,-10507,-1263,548,-813,172,917,141,163836.804,270615,000.0,EmPe
C3,5669,9578,-10537,-1294,575,-778,-15,829,228,163840.804,270615,000.0,EmPe
C3,6090,9510,-10343,-1269,746,-678,-197,804,1626,163842.804,270615,000.0,EmPe
C3,6897,9011,-10524,-1213,931,-596,-176,778,311,163845.804,270615,000.0,EmPe
C3,7272,8958,-10345,-1154,1084,-451,-355,821,145,163847.804,270615,000.0,EmPe
C3,3193,7042,-12067,434,1228,260,-578,-1102,1826,163920.804,270615,000.0,Pastando
C3,-6661,11833,-13799,-444,1485,324,608,-3355,-4158,163934.804,270615,000.0,Pastando
C3,-1312,10323,-11061,-269,1507,282,-276,2346,3976,163936.804,270615,000.0,Pastando
C3,-2444,10717,-12178,-1215,1170,381,531,-1679,-31,164511.804,270615,000.0,Pastando
C3,-3373,12476,-9420,-661,1417,481,867,688,-1398,164513.804,270615,000.0,Pastando
C3,-5021,7779,-11498,-526,1462,318,-572,-829,-6651,164515.804,270615,000.0,Pastando
C3,-2490,10054,-12380,746,835,-203,106,-4974,-1436,165003.805,270615,000.0,Pastando
C3,-498,7221,-7894,790,711,-370,-281,-2933,-1718,165005.805,270615,000.0,Pastando
C3,-2942,11363,-14723,672,1012,158,-1139,-4289,-4311,165007.805,270615,000.0,Pastando
C3,2077,8736,-9034,-243,1479,243,-2183,3208,1632,165224.805,270615,000.0,Pastando
C3,-1734,8851,-10796,-548,1503,192,275,3101,-5558,165226.805,270615,000.0,Pastando
C3,-3550,12360,-10184,327,40,-1008,-1486,1010,-7817,165347.805,270615,000.0,Pastando
C3,1103,7940,-15696,-1080,-91,-1022,8454,-2613,1031,165546.805,270615,000.0,Pastando
C3,-1426,14542,-10188,-1235,-211,-863,1453,-1552,793,165548.805,270615,000.0,Pastando
C3,6801,15016,-5929,579,888,781,-6977,2080,-6271,165641.805,270615,000.0,Deitado
C3,8746,9150,-8740,426,1090,669,-1072,4254,-2225,165643.805,270615,000.0,Deitado
C3,11590,5855,-10156,617,911,670,-4471,-1416,1631,165645.805,270615,000.0,Deitado
C3,6112,9277,-9241,568,826,830,2842,3587,5863,165647.805,270615,000.0,Deitado
C3,10297,8088,-10296,654,784,759,3773,1710,6414,165649.805,270615,000.0,Deitado
C3,9667,7444,-9632,933,-90,244,342,1227,-212,165716.805,270615,000.0,Deitado
C3,10679,7273,-8988,946,-37,331,-62,1215,-364,165719.805,270615,000.0,Deitado
C3,11198,6269,-8695,900,-69,474,-207,877,275,165721.805,270615,000.0,Deitado
C3,10400,6856,-9034,934,-8,416,-153,909,221,165738.805,270615,000.0,Deitado
C3,10189,6720,-9196,925,4,395,-154,374,128,165740.805,270615,000.0,Deitado
C3,5728,9143,-10796,933,95,-124,-191,1035,35,165743.805,270615,000.0,Deitado
C3,5535,8986,-11064,938,57,-152,58,859,73,165746.805,270615,000.0,Deitado
C3,5631,9195,-10900,948,63,-155,0,993,76,165748.805,270615,000.0,Deitado
C3,6505,10040,-10378,544,-448,-624,874,6246,-5710,165924.805,270615,003.1,Andando
C3,4546,7695,-7767,450,-558,-672,-434,-3854,108,165926.805,270615,003.2,Andando
C3,3572,11139,-9245,-46,-476,-1014,1803,5856,-3642,165928.805,270615,003.8,Andando
C3,16216,16135,-20616,-295,-428,-1096,-2753,-7563,2719,165930.805,270615,003.2,Andando
C3,4834,4495,-10489,-709,-261,-1115,-1501,1003,435,165932.805,270615,003.4,Andando
C3,1857,11833,-10664,-610,-221,-1178,3827,930,213,165934.805,270615,001.9,Andando
C3,5597,9666,-12167,587,-266,-656,-6817,7453,-1112,165942.805,270615,002.7,Andando
C3,-931,10484,-11298,420,-67,-942,-2044,765,-1312,165944.805,270615,002.5,Andando
C3,-6987,10864,-12893,430,390,-976,29,1234,2096,165946.805,270615,000.0,Andando
C3,-6638,14778,-8702,470,285,-941,-4295,3776,-2649,165950.805,270615,000.0,Pastando
C3,-1113,9282,-8015,338,363,-965,-507,8301,-221,165952.805,270615,000.0,Pastando
C3,-2341,13156,-10729,-19,-199,-1126,274,4256,2985,165954.805,270615,000.0,Pastando
C3,-4597,12716,-8562,10,2,-1173,-2435,2504,1628,165956.805,270615,000.0,Pastando
C3,2045,9163,-9199,762,-200,-485,-1408,-1280,-3122,170331.805,270615,000.0,Pastando
C3,6237,3822,-7905,461,50,-931,-1778,-5481,7267,170333.805,270615,000.0,Pastando
C3,1896,5402,-14957,636,-106,-707,5834,716,3737,170335.805,270615,000.0,Pastando
C3,4159,7917,-12198,-830,-382,-1023,-914,-4088,9041,170501.805,270615,000.0,Pastando
C3,3388,7426,-16982,803,572,-388,6571,5863,2388,170902.805,270615,000.0,Pastando
C3,-4022,5317,-13441,588,-31,-782,-19,-11034,-610,170904.805,270615,000.0,Pastando
C3,-1826,10293,-12502,-522,-400,-1085,2999,2053,-8266,170906.805,270615,000.0,Pastando
C3,5947,8920,-10844,-1295,-264,-706,-6377,6852,6043,171002.806,270615,000.0,Pastando
C3,519,5884,-14997,-1020,-75,-1043,-351,6116,-6518,171004.806,270615,000.0,Pastando
C3,243,8457,-13955,-1226,87,-964,-1304,1018,-3471,171114.806,270615,000.0,Pastando
C3,9284,11705,-11115,-1358,-4,-788,-3101,4388,3754,171116.806,270615,000.0,Pastando
C3,1683,9500,-13721,-1257,-62,-894,1364,-7977,9077,171423.806,270615,000.0,Pastando
C3,-4793,14053,-11145,-1645,455,-312,-8467,66,5070,171425.806,270615,000.0,Pastando
C3,342,8564,-14837,-1727,327,-183,5716,-982,3860,171427.806,270615,000.0,Pastando
C3,-13490,15194,-17158,480,1256,199,4300,-9167,691,171842.806,270615,000.0,Pastando
C3,2229,10293,-11413,732,37,-655,3246,-4032,5395,171844.806,270615,000.0,Pastando
C3,3228,8559,-12422,846,294,-511,-2709,5590,578,171846.806,270615,002.0,Pastando
C3,6152,13141,-9223,-1436,859,-379,-5946,-2473,2484,172051.806,270615,002.6,Pastando
C3,3914,10817,-11244,-1204,76,-917,4173,-2919,-401,172058.806,270615,001.6,Pastando
C3,2847,8688,-12008,-517,-410,-1102,4509,7612,700,172100.806,270615,000.0,Pastando
C3,3399,7938,-9661,-331,-270,-1164,3673,1279,-2409,172102.806,270615,000.0,Pastando
C3,-11861,10929,-8494,-920,1328,-31,-3339,-4223,-1576,172220.806,270615,000.0,Pastando
C3,3729,6758,-11188,560,1082,421,-225,-9204,8920,172222.806,270615,001.9,Pastando
C3,3056,10045,-6959,608,1071,249,6797,5558,-335,172224.806,270615,000.0,Pastando
C3,-2010,8921,-7548,-963,1365,142,87,-4488,6829,172511.806,270615,000.0,Pastando
C3,2508,8552,-11382,-858,1407,162,-249,924,-1900,172515.806,270615,000.0,Pastando
C3,2617,5294,-9421,-927,1385,61,-3015,1138,4433,172517.806,270615,000.0,Pastando
C3,-640,6937,-14798,-258,-368,-1117,249,-266,-3958,172612.806,270615,000.0,Pastando
C3,2023,8010,-12750,-734,-513,-999,-3514,-1045,8424,172614.806,270615,000.0,Pastando
C3,856,4432,-13598,-567,-471,-1058,5368,4198,223,172616.806,270615,000.0,Pastando
C3,1297,9671,-12546,103,-290,-1021,1702,-7794,1947,172618.806,270615,000.0,Pastando
C3,4597,8961,-7078,-147,-242,-1140,-857,11369,899,172620.806,270615,000.0,Pastando
C3,-1860,12610,-10069,136,-238,-1050,-4317,2450,1375,172651.806,270615,000.0,Pastando
C3,4856,10629,-7714,-100,-304,-1057,2560,482,1788,172653.806,270615,000.0,Pastando
C3,-1958,11718,-17779,-398,-420,-1060,3986,6425,4957,172655.806,270615,000.0,Pastando
C3,1122,11851,-6232,132,169,-1046,-1160,933,1713,173001.806,270615,000.0,Pastando
C3,-2523,12746,-9128,147,378,-1035,-1581,1953,1007,173003.806,270615,000.0,Pastando
C3,-985,7370,-7162,257,338,-995,3768,-813,3377,173005.806,270615,000.0,Pastando
C3,513,4868,-8626,-1644,44,-383,-8739,-14407,5180,173944.807,270615,000.0,Pastando
C3,2589,9975,-13801,-1419,636,-288,-3120,-2015,-2079,173946.807,270615,001.8,Pastando
C3,4340,11471,-11609,776,-239,-427,-6517,3,-4702,174056.807,270615,003.0,Andando
C3,4074,7399,-12544,775,718,-311,9297,6395,-9734,174100.807,270615,000.0,Pastando
C3,2032,13894,-10186,822,542,-428,-8163,-1317,-798,174102.807,270615,000.0,Pastando
C3,5469,11743,-13759,460,-352,-789,962,4316,-1416,174105.807,270615,000.0,Pastando
C3,4453,8690,-9873,-1242,1151,-2,-1363,2891,-2630,174216.807,270615,003.5,Andando
C3,5115,7522,-11914,-1400,682,-575,150,1938,-2066,174236.807,270615,002.8,EmPe
C3,-15847,15966,-16707,-1695,392,-257,-3057,1959,-6492,174316.807,270615,000.0,Pastando
C3,-21793,22120,-2221,-1705,519,2,-6967,-1209,-3008,174318.807,270615,000.0,Pastando
C3,4052,9531,-9756,646,1036,132,1688,-9662,4543,174623.807,270615,000.0,Pastando
C3,381,18732,-5116,827,745,212,-6310,-7831,-2151,174625.807,270615,000.0,Pastando
C3,4625,9709,-10876,820,783,350,-97,-6,279,174629.807,270615,000.0,Pastando
C3,2793,9106,-13104,-1029,1331,158,-1412,-1192,-3888,175157.808,270615,000.0,Pastando
C3,402,4827,-9224,-426,1430,523,-2915,1695,3949,175159.808,270615,000.0,Pastando
C3,-1920,4269,-12325,-352,1484,336,-3095,3862,1665,175201.808,270615,000.0,Pastando
C3,9941,21546,-10686,-1572,697,-122,-1041,22233,-28929,175203.808,270615,000.0,Pastando
C3,3443,11429,-7832,148,-12,-1125,6460,67,-5303,175319.808,270615,000.0,Pastando
C3,-7349,7896,-12634,821,549,-382,-97,-7151,-1657,175321.808,270615,000.0,Pastando
C3,-423,12712,-10561,907,175,-267,289,-2151,-1279,175323.808,270615,002.0,Pastando
C3,591,9755,-12352,227,-450,-908,-69,-6921,-1515,175437.808,270615,000.0,Pastando
C3,-894,5932,-8396,109,-375,-995,4,3520,4517,175439.808,270615,000.0,Pastando
C3,-4645,11378,-12340,830,355,-490,172,-1276,-528,175441.808,270615,000.0,Pastando
C3,5487,10023,-10051,-687,-399,-1079,-1394,4211,-384,175459.808,270615,003.7,Andando
C3,1148,5957,-11476,90,-410,-1012,3052,3938,933,175501.808,270615,003.0,Andando
C3,5430,14514,-11921,-1557,514,-424,1551,12810,3296,175507.808,270615,004.0,Andando
C3,3081,11952,-12403,-1361,844,-514,5105,6172,3928,175509.808,270615,003.3,Andando
C3,2997,11992,-9473,-1262,773,-691,4641,3723,-227,175511.808,270615,002.3,Andando
C3,4234,7777,-12639,-1171,1224,-73,-2540,9891,-9112,175515.808,270615,002.7,Andando
C3,6178,17463,-15643,-1525,767,-328,2551,2330,2595,175519.808,270615,000.0,Pastando
C3,3455,8378,-8544,-1471,597,-538,2634,2779,1831,175521.808,270615,000.0,Pastando
C3,2803,7742,-9637,-1529,517,-560,-229,5695,814,175523.808,270615,000.0,Pastando
C3,3890,8398,-7408,-1578,518,-345,4905,7554,-2321,175525.808,270615,000.0,Pastando
C3,5002,8188,-11148,-215,-523,-1033,1927,-4359,3452,175701.808,270615,002.2,Pastando
C3,420,10029,-12899,-940,-357,-964,144,-2332,-1510,175703.808,270615,000.0,Pastando
C3,2167,7264,-5921,0,1461,77,2276,8526,2371,175803.808,270615,000.0,Pastando
C3,-4451,7655,-12280,-1170,-491,-777,627,-1522,285,175938.808,270615,000.0,Pastando
C3,-3513,10142,-15571,650,1072,-6,-2389,14889,2830,180326.808,270615,000.0,Pastando
C3,-1987,8766,-8890,622,1117,145,129,43,-2521,180329.808,270615,000.0,Pastando
C3,3663,10244,-15536,702,-170,-828,11201,11392,-4444,180458.808,270615,000.0,Pastando
C3,5698,12998,-11296,793,85,-588,-1305,5706,-757,180500.808,270615,000.0,Pastando
C3,-4324,11447,-10605,305,-107,-1020,-2069,-10547,4639,180502.808,270615,000.0,Pastando
C3,-13197,-3893,-18214,556,1160,-98,2665,-4613,3217,180605.808,270615,000.0,Pastando
C3,3308,1158,-9576,92,1417,385,8876,9400,4197,180607.808,270615,000.0,Pastando
C3,-4369,11254,-10292,192,1410,369,235,608,4756,180609.808,270615,000.0,Pastando
C3,-3192,11399,-11538,-1110,-189,-935,1079,-4796,225,181011.808,270615,000.0,Pastando
C3,2419,6290,-5902,-1422,-281,-634,-320,5134,-4747,181013.808,270615,000.0,Pastando
C3,-2723,11301,-12741,-866,-470,-937,4149,-7391,3353,181015.808,270615,000.0,Pastando
C3,-2052,7450,-14264,189,1365,350,2835,-4462,-2227,181233.809,270615,000.0,Pastando
C3,7892,16422,-9004,-969,1271,599,-13558,15209,-4469,181235.809,270615,000.0,Pastando
C3,-6245,8248,-21694,-1613,315,-336,5304,7755,-5507,181510.809,270615,000.0,Pastando
C3,-1051,9624,-13122,-1522,339,-577,-1341,-857,10456,181512.809,270615,000.0,Pastando
C3,-5385,16381,-14207,-1638,438,-319,16,7247,-128,181514.809,270615,000.0,Pastando
C3,-1492,13884,-5316,740,602,-495,-3668,1509,806,181726.809,270615,000.0,Pastando
C3,-1318,14375,-13566,347,123,-1026,4441,4382,2920,181728.809,270615,000.0,Pastando
C3,-147,9181,-11392,648,-8,-787,-5182,-1389,1167,181730.809,270615,000.0,Pastando
